,target,predicted,name
1532,0.02,-0.4617527425289154,EHEE
1533,-0.1,-0.3511216640472412,HEEH
1534,-0.43,-0.0863712728023529,HEEH
1535,0.76,-0.2540746033191681,HHH
1536,-0.08,-0.3342379927635193,EEHEE
1537,0.17,-0.496991366147995,EHEE
1538,-0.03,-0.29863348603248596,EHEE
1539,-0.22,-0.3217273950576782,HHH
1540,-0.22,-0.29891765117645264,HEEH
1541,-0.43,0.026759151369333267,HHH
1542,0.18,-0.21845979988574982,HHH
1543,-0.16,-0.18694931268692017,EHEE
1544,0.07,-0.17349772155284882,EHEE
1545,0.07,-0.21195679903030396,EHEE
1546,-0.26,-0.18793228268623352,HHH
1547,-0.11,0.16695426404476166,HEEH
1548,-0.02,0.1231619268655777,EEHEE
1549,1.36,0.28769055008888245,HHH
1550,-0.43,-0.2978419065475464,EHEE
1551,-0.52,-0.1993119865655899,EEHEE
1552,-1.21,-0.3365291953086853,HHH
1553,0.39,0.018344949930906296,EEHEE
1554,-0.0,0.13828542828559875,EHEE
1555,-0.18,-0.11230269074440002,EEHEE
1556,-0.43,-0.16871312260627747,HHH
1557,-0.88,-0.2800791561603546,HEEH
1558,-0.4,-0.22871629893779755,HEEH
1559,-0.36,-0.1292787343263626,EHEE
1560,-0.24,0.0027947034686803818,EHEE
1561,0.14,-0.11015389859676361,EHEE
1562,-0.84,-0.1926283985376358,EEHEE
1563,0.24,-0.17658375203609467,HHH
1564,-0.33,-0.27368462085723877,HEEH
1565,-1.33,-0.5842428803443909,HEEH
1566,-0.68,-0.337554007768631,EEHEE
1567,-0.22,-0.2694394886493683,EEHEE
1568,0.52,0.4663938581943512,HHH
1569,-0.68,-0.39713695645332336,HEEH
1570,-0.56,-0.34989288449287415,EHEE
1571,-0.48,-0.25514936447143555,EHEE
1572,-0.19,1.3128726482391357,EEHEE
1573,0.34,-0.21434320509433746,EEHEE
1574,-0.15,-0.027910012751817703,EHEE
1575,-0.63,-0.3640029728412628,HEEH
1576,0.34,-0.09979715943336487,HHH
1577,-0.08,-0.2105226218700409,EEHEE
1578,-0.4,-0.23806966841220856,EEHEE
1579,0.3,-0.23755435645580292,EHEE
1580,-0.43,-0.24424000084400177,EEHEE
1581,0.3,0.17697645723819733,HHH
1582,0.2,-0.28075987100601196,EEHEE
1583,0.48,0.9345410466194153,EHEE
1584,-0.17,-0.35757365822792053,EHEE
1585,0.28,-0.3611313998699188,HEEH
1586,-0.12,-0.328268826007843,EEHEE
1587,-0.57,-0.32218530774116516,HEEH
1588,0.04,-0.29837891459465027,EHEE
1589,-0.24,0.06643301248550415,EHEE
1590,-0.01,-0.2721352279186249,EHEE
1591,-0.66,-0.13466380536556244,HHH
1592,-0.31,-0.4251461923122406,HHH
1593,-0.37,-0.04639385640621185,HHH
1594,0.24,0.6183324456214905,EHEE
1595,0.32,-0.22422514855861664,HHH
1596,-0.19,-0.14182038605213165,HHH
1597,-0.91,-0.3501652777194977,EEHEE
1598,0.29,-0.07521261274814606,EEHEE
1599,-0.53,-0.2233472466468811,EEHEE
1600,0.2,-0.20258772373199463,HEEH
1601,-0.72,-0.07907244563102722,HHH
1602,0.1,0.078947514295578,HHH
1603,0.72,0.9612089991569519,HEEH
1604,0.15,-0.4212532341480255,EHEE
1605,-0.36,-0.29101794958114624,EHEE
1606,0.23,-0.10641586780548096,HHH
1607,0.02,-0.2663601338863373,HEEH
1608,0.02,-0.143987774848938,HHH
1609,-0.21,-0.05601681396365166,EEHEE
1610,-0.16,-0.2876010835170746,HHH
1611,-0.23,-0.08300654590129852,HHH
1612,-0.08,-0.25653451681137085,HHH
1613,-0.03,0.0828966498374939,HHH
1614,-0.41,-0.39764708280563354,HEEH
1615,0.16,-0.3352743685245514,EEHEE
1616,-0.38,-0.25610947608947754,HEEH
1617,-0.46,-0.42651283740997314,HHH
1618,-0.63,-0.4632548987865448,EEHEE
1619,-0.06,-0.1475917249917984,EEHEE
1620,-0.38,-0.2693958580493927,EEHEE
1621,0.83,1.5289281606674194,HHH
1622,0.16,-0.027703605592250824,EEHEE
1623,0.03,-0.13502009212970734,EEHEE
1624,0.34,-0.10137709975242615,HHH
1625,-0.18,-0.22145675122737885,EEHEE
1626,-0.35,-0.27254587411880493,HHH
1627,0.25,-0.3051670789718628,HEEH
1628,-0.27,-0.09878793358802795,HEEH
1629,-0.5,-0.19819727540016174,EHEE
1630,-0.61,-0.14217619597911835,EHEE
1631,-0.05,-0.21900130808353424,HEEH
1632,-0.15,-0.18686477839946747,HHH
1633,0.42,0.06553174555301666,HEEH
1634,0.08,0.038899097591638565,HEEH
1635,-0.27,-0.06250414252281189,HEEH
1636,0.23,0.12434045970439911,HEEH
1637,1.24,0.3934641182422638,EHEE
1638,-0.12,-0.1407572627067566,EEHEE
1639,0.04,-0.38118213415145874,HHH
1640,-0.46,-0.2585533857345581,EEHEE
1641,-0.29,-0.05774093046784401,EEHEE
1642,-0.3,-0.27749350666999817,EEHEE
1643,-0.47,-0.07801010459661484,HHH
1644,-0.5,-0.29147613048553467,HEEH
1645,0.03,-0.15497823059558868,EEHEE
1646,0.98,0.6865859627723694,EHEE
1647,-0.02,-0.3071666657924652,EHEE
1648,-0.3,-0.40242907404899597,HHH
1649,0.67,0.7910873293876648,EHEE
1650,0.03,-0.173529252409935,HHH
1651,-0.36,0.8500781655311584,EHEE
1652,0.25,-0.1745613068342209,HEEH
1653,0.35,-0.1351081281900406,EHEE
1654,-0.2,-0.16477933526039124,EHEE
1655,-0.22,-0.04014134034514427,EEHEE
1656,0.36,-0.14881663024425507,HHH
1657,-0.14,-0.08145254850387573,HHH
1658,0.03,-0.3737316429615021,HHH
1659,0.83,0.8305277824401855,HHH
1660,-0.33,-0.35790422558784485,EHEE
1661,-0.1,0.36930951476097107,EEHEE
1662,-1.65,-0.24861566722393036,HHH
1663,0.09,-0.10155151784420013,EHEE
1664,-0.27,-0.09210261702537537,HHH
1665,0.3,-0.24972204864025116,HHH
1666,-0.61,-0.4486932158470154,HEEH
1667,0.38,-0.4360595643520355,EHEE
1668,-0.35,-0.42829596996307373,HEEH
1669,0.06,-0.29672011733055115,EHEE
1670,0.33,0.011964190751314163,EEHEE
1671,-0.04,-0.02682669460773468,EEHEE
1672,0.25,-0.061893757432699203,EHEE
1673,0.22,0.3436545729637146,HHH
1674,-0.28,-0.3828900158405304,EHEE
1675,0.04,-0.12936913967132568,HHH
1676,-0.0,-0.26726973056793213,EEHEE
1677,0.63,-0.03842752426862717,HEEH
1678,0.24,-0.07949155569076538,EHEE
1679,-0.42,-0.27148330211639404,EHEE
1680,-0.53,-0.34339413046836853,HHH
1681,-0.07,-0.6412802934646606,EEHEE
1682,-0.38,-0.21003587543964386,HHH
1683,0.77,1.0409696102142334,EHEE
1684,0.3,-0.2874830961227417,HEEH
1685,-0.41,-0.21964670717716217,HEEH
1686,0.1,-0.2398495227098465,EHEE
1687,-0.1,-0.1401309072971344,EHEE
1688,-0.07,-0.5096082091331482,EHEE
1689,-0.29,-0.31233105063438416,HHH
1690,-0.06,-0.1834239512681961,EHEE
1691,0.26,0.2558315396308899,HHH
1692,-0.93,-0.3447248935699463,EEHEE
1693,-0.01,-0.4289874732494354,EHEE
1694,-0.1,-0.4122358560562134,EHEE
1695,0.07,-0.3005227744579315,EHEE
1696,-0.14,-0.23446352779865265,EEHEE
1697,-0.65,-0.2469523698091507,EEHEE
1698,0.21,-0.23974847793579102,HHH
1699,0.39,-0.20936159789562225,HHH
1700,-0.3,-0.1583336889743805,EHEE
1701,0.34,-0.429837703704834,EEHEE
1702,-0.45,-0.29246020317077637,EHEE
1703,1.0,0.5192210674285889,EHEE
1704,0.22,0.03809424862265587,HEEH
1705,-0.21,-0.4794808626174927,HHH
1706,-0.52,-0.33730870485305786,EEHEE
1707,-0.84,-0.4161410629749298,EHEE
1708,-0.21,-0.4608987867832184,HEEH
1709,-0.97,-0.46486368775367737,HHH
1710,0.14,-0.2293323576450348,EEHEE
1711,0.06,-0.30945542454719543,HEEH
1712,-0.39,-0.34257951378822327,EHEE
1713,-0.03,-0.393366277217865,EEHEE
1714,-1.22,-0.34470054507255554,HHH
1715,-0.32,0.018826905637979507,HEEH
1716,-0.08,-0.1698625087738037,EHEE
1717,-0.5,-0.06708571314811707,EEHEE
1718,-0.62,-0.14316846430301666,HHH
1719,-0.26,-0.16526558995246887,HEEH
1720,-1.33,-0.7085879445075989,EHEE
1721,-0.68,-0.18789984285831451,EEHEE
1722,0.09,-0.20467723906040192,HHH
1723,0.45,-0.3268081247806549,HEEH
1724,0.21,-0.01851915568113327,EHEE
1725,-0.76,-0.37449246644973755,EEHEE
1726,0.84,0.328695684671402,EHEE
1727,-0.12,-0.4287015199661255,EEHEE
1728,-0.11,0.1217840164899826,EEHEE
1729,-0.74,-0.20173390209674835,HEEH
1730,0.2,-0.02678387239575386,HHH
1731,0.41,-0.2662016451358795,EEHEE
1732,0.07,-0.14030474424362183,EHEE
1733,-0.5,-0.22429274022579193,EHEE
1734,0.05,0.28835704922676086,HEEH
1735,-0.33,0.22455362975597382,EHEE
1736,0.32,1.2871240377426147,HHH
1737,-0.36,-0.3031085133552551,EHEE
1738,0.43,0.15945836901664734,EEHEE
1739,-0.21,-0.10149480402469635,HEEH
1740,0.04,-0.020157407969236374,EEHEE
1741,-0.45,-0.3982599973678589,EEHEE
1742,0.3,-0.17222607135772705,HEEH
1743,0.5,0.28288504481315613,HEEH
1744,-0.37,-0.3361414074897766,EEHEE
1745,0.08,-0.20271825790405273,EEHEE
1746,-0.3,0.045980002731084824,HHH
1747,-0.61,-0.26455381512641907,HEEH
1748,-0.24,0.0323072113096714,HHH
1749,-0.06,-0.014701232314109802,HHH
1750,0.24,0.043482277542352676,EEHEE
1751,0.21,-0.0048331208527088165,HHH
1752,0.19,-0.3437994420528412,HHH
1753,0.12,-0.1436886042356491,EHEE
1754,-0.25,0.6858993172645569,HHH
1755,-0.39,-0.09463915228843689,HHH
1756,0.15,-0.22372810542583466,EEHEE
1757,-0.33,-0.1163821816444397,EEHEE
1758,0.34,-0.375216543674469,EEHEE
1759,-0.22,-0.1648743450641632,EHEE
1760,-0.23,-0.14743612706661224,EHEE
1761,-0.02,-0.29736194014549255,HEEH
1762,1.59,1.209977149963379,EHEE
1763,-0.22,-0.38881754875183105,EEHEE
1764,0.24,-0.12519972026348114,EHEE
1765,-0.1,-0.09488800168037415,EEHEE
1766,-0.16,-0.13030485808849335,EEHEE
1767,0.07,-0.3178810477256775,EHEE
1768,0.74,0.05517510697245598,HEEH
1769,-0.77,-0.24297335743904114,EHEE
1770,-0.03,-0.05887399613857269,EHEE
1771,-0.08,-0.301126629114151,EEHEE
1772,-0.4,-0.23649640381336212,EHEE
1773,0.13,0.06053320690989494,HHH
1774,-0.2,-0.43108847737312317,EHEE
1775,-0.37,-0.2696487605571747,EHEE
1776,-0.18,-0.05303533747792244,EHEE
1777,-0.21,-0.27721133828163147,HEEH
1778,0.07,-0.42921873927116394,HEEH
1779,-0.24,-0.05275837332010269,HEEH
1780,-0.58,-0.3141942024230957,HEEH
1781,-0.03,-0.22704125940799713,HHH
1782,0.22,-0.19626028835773468,HHH
1783,0.38,-0.22299419343471527,HHH
1784,-0.11,-0.08007359504699707,EEHEE
1785,0.35,-0.17594866454601288,EHEE
1786,-0.16,-0.36277881264686584,EEHEE
1787,0.51,-0.1821473091840744,HHH
1788,-0.49,-0.29204365611076355,EEHEE
1789,-0.67,-0.07850871980190277,HHH
1790,-0.24,0.014068115502595901,EHEE
1791,-0.17,0.43753781914711,EEHEE
1792,-0.09,-0.23551587760448456,EHEE
1793,-0.24,-0.024867605417966843,HEEH
1794,-0.07,-0.14533871412277222,EHEE
1795,-0.7,-0.3568991422653198,HEEH
1796,-0.56,-0.2919043302536011,HEEH
1797,-0.22,-0.26564332842826843,HEEH
1798,0.62,0.6288992762565613,EEHEE
1799,-0.03,-0.27744320034980774,EHEE
1800,-0.63,-0.34981003403663635,EEHEE
1801,-0.43,-0.25585854053497314,HHH
1802,0.17,-0.06621953099966049,HHH
1803,-0.55,-0.3094269931316376,EHEE
1804,0.81,0.5226624608039856,EHEE
1805,-0.6,-0.3284481465816498,HHH
1806,-0.06,-0.14314500987529755,HHH
1807,-0.39,-0.16798610985279083,HEEH
1808,-0.1,-0.40769875049591064,EHEE
1809,-0.29,-0.6109138131141663,EEHEE
1810,-0.04,-0.0023638494312763214,HHH
1811,-0.32,0.015699975192546844,EEHEE
1812,-0.32,-0.3889531195163727,EEHEE
1813,-0.48,-0.2518943250179291,HHH
1814,0.4,-0.43688374757766724,HHH
1815,0.29,-0.06444218754768372,EEHEE
1816,0.02,-0.22343562543392181,EHEE
1817,-0.67,-0.23887638747692108,EEHEE
1818,-0.13,-0.0050408802926540375,EEHEE
1819,0.6,-0.3333621621131897,EEHEE
1820,1.34,0.8321252465248108,HHH
1821,0.45,-0.1584479808807373,EEHEE
1822,-0.58,-0.4693273603916168,HEEH
1823,-0.1,-0.41297587752342224,HEEH
1824,0.09,-0.5946210026741028,HEEH
1825,-0.04,-0.3750719428062439,HHH
1826,0.0,-0.5281935930252075,EHEE
1827,-0.19,-0.2535741627216339,EHEE
1828,1.17,1.1053636074066162,HEEH
1829,1.2,0.08629308640956879,HEEH
1830,-0.47,-0.2368946671485901,HEEH
1831,-0.47,-0.27705538272857666,HHH
1832,-0.02,0.15729327499866486,EEHEE
1833,0.43,0.06364800035953522,EEHEE
1834,-0.04,-0.20724643766880035,EEHEE
1835,0.99,0.12491165101528168,EHEE
1836,0.65,-0.17054907977581024,EHEE
1837,-0.16,-0.41081157326698303,HHH
1838,-0.04,-0.2571062445640564,EHEE
1839,0.15,-0.11299476027488708,EHEE
1840,-0.29,-0.25194281339645386,HEEH
1841,0.67,1.0257059335708618,HEEH
1842,-0.14,-0.17270708084106445,EEHEE
1843,-0.44,-0.29117539525032043,EEHEE
1844,-0.03,-0.09620638191699982,HEEH
1845,0.19,0.14382076263427734,HHH
1846,-0.5,-0.2735982835292816,EEHEE
1847,-0.44,-0.28064966201782227,EHEE
1848,0.19,-0.18482527136802673,EEHEE
1849,-1.34,-0.15307772159576416,EHEE
1850,-0.18,-0.48851892352104187,EEHEE
1851,0.32,-0.24845992028713226,HHH
1852,0.02,-0.3493674695491791,EHEE
1853,-0.12,-0.210262730717659,HHH
1854,-0.42,-0.03195451572537422,EEHEE
1855,-0.63,-0.10437247157096863,EEHEE
1856,0.3,0.3429579734802246,EHEE
1857,1.09,0.9847756028175354,EEHEE
1858,-0.05,-0.3935419023036957,HHH
1859,-0.08,-0.14192898571491241,EHEE
1860,-0.35,-0.12061913311481476,HHH
1861,-0.23,-0.18815624713897705,EHEE
1862,-0.06,-0.14425620436668396,EEHEE
1863,-0.22,0.25787392258644104,EHEE
1864,-1.04,-0.17005906999111176,HHH
1865,-0.0,-0.04832027852535248,EEHEE
1866,-0.17,-0.09695373475551605,EEHEE
1867,-0.11,-0.3885037899017334,EEHEE
1868,0.4,-0.24511656165122986,HEEH
1869,-0.2,0.12923018634319305,EHEE
1870,-0.37,-0.2643839418888092,HHH
1871,0.18,-0.09553135931491852,EHEE
1872,0.18,-0.23502734303474426,EHEE
1873,0.03,-0.1600511521100998,EHEE
1874,-0.17,-0.47403818368911743,EEHEE
1875,-0.43,-0.2814161479473114,EEHEE
1876,-0.1,-0.21717314422130585,EEHEE
1877,-0.38,-0.18745113909244537,HHH
1878,-0.58,-0.2365485280752182,EEHEE
1879,-0.13,-0.1261315792798996,EEHEE
1880,0.13,-0.4395689070224762,HEEH
1881,0.21,-0.146989643573761,HEEH
1882,0.07,0.18175257742404938,HHH
1883,-0.88,-0.43540266156196594,EEHEE
1884,-0.49,-0.2632964551448822,EEHEE
1885,0.16,0.34438684582710266,HHH
1886,-0.27,-0.1460939347743988,EEHEE
1887,-0.95,-0.32165277004241943,EEHEE
1888,-0.46,-0.2849229872226715,EEHEE
1889,-0.43,-0.3088594377040863,HHH
1890,-0.38,0.026181314140558243,EEHEE
1891,-0.69,-0.2688797414302826,EEHEE
1892,1.19,1.3652489185333252,EEHEE
1893,0.34,-0.2620074450969696,HHH
1894,-0.46,-0.008439384400844574,HEEH
1895,0.29,-0.2806823253631592,EEHEE
1896,0.34,-0.2173364758491516,EHEE
1897,-0.01,-0.26714658737182617,EEHEE
1898,-0.07,-0.046205829828977585,HEEH
1899,-0.27,-0.48078739643096924,HEEH
1900,0.52,-0.24588556587696075,HHH
1901,0.21,-0.20472192764282227,HEEH
1902,-0.62,-0.31509339809417725,HHH
1903,-0.93,-0.40976402163505554,EEHEE
1904,-0.01,-0.03174515813589096,HEEH
1905,-0.07,-0.07393456995487213,EEHEE
1906,-0.04,-0.04915102943778038,HEEH
1907,0.19,-0.3731669485569,EHEE
1908,1.03,0.9047263860702515,HHH
1909,-0.09,-0.2389107644557953,EEHEE
1910,-0.35,0.06731316447257996,EHEE
1911,-0.49,-0.10656453669071198,EHEE
1912,0.08,-0.04716235026717186,EEHEE
1913,-0.02,-0.27121520042419434,HEEH
1914,0.33,-0.14066268503665924,HEEH
1915,-0.54,-0.44577908515930176,EEHEE
1916,-0.03,0.06637318432331085,EEHEE
1917,-0.46,-0.3622506856918335,EEHEE
1918,-0.11,-0.07068541646003723,HHH
1919,0.04,-0.24761411547660828,HHH
1920,-0.09,-0.10368987917900085,EEHEE
1921,-0.45,-0.2521602213382721,HHH
1922,0.28,-0.03968369588255882,HHH
1923,-0.11,0.00636913999915123,EHEE
1924,-0.1,-0.3349728286266327,HEEH
1925,-1.05,-0.40290847420692444,EHEE
1926,-0.17,-0.029811818152666092,HEEH
1927,-0.15,-0.066160649061203,HHH
1928,-0.01,-0.4244721829891205,HHH
1929,0.12,-0.06844137609004974,EHEE
1930,-0.25,-0.07417778670787811,HHH
1931,0.15,-0.20917534828186035,HEEH
1932,-0.27,-0.32055404782295227,EEHEE
1933,-0.03,0.5431061387062073,EHEE
1934,0.14,-0.11419247090816498,HEEH
1935,-0.0,-0.1743234395980835,HEEH
1936,-0.93,-0.18883152306079865,HHH
1937,-0.62,-0.2040591984987259,HHH
1938,-0.33,-0.2738212049007416,HHH
1939,-0.58,-0.2570892572402954,HEEH
1940,-0.11,-0.31684204936027527,EEHEE
1941,-0.5,-0.19455848634243011,HEEH
1942,0.15,-0.14148810505867004,HHH
1943,-0.97,-0.27100226283073425,EHEE
1944,-0.15,-0.3621149957180023,HHH
1945,-0.75,-0.45036056637763977,HHH
1946,-0.22,0.7811484932899475,HHH
1947,-0.65,-0.2890801429748535,EEHEE
1948,0.19,0.021708767861127853,HHH
1949,-0.68,-0.29729434847831726,HEEH
1950,-0.38,-0.38843902945518494,EHEE
1951,-0.82,-0.3037143647670746,EEHEE
1952,0.52,-0.14869265258312225,EEHEE
1953,0.49,-0.05129547044634819,EHEE
1954,-0.6,-0.2778080701828003,HHH
1955,0.15,-0.1774919331073761,HEEH
1956,0.06,-0.2015824019908905,EHEE
1957,-0.47,-0.051120251417160034,HHH
1958,-0.26,-0.11007511615753174,HHH
1959,-0.15,-0.2958570122718811,HHH
1960,0.38,-0.11934773623943329,HEEH
1961,-0.71,-0.17877717316150665,HHH
1962,-0.64,0.0064531899988651276,EHEE
1963,0.46,0.10097436606884003,HEEH
1964,-0.77,-0.25241005420684814,EEHEE
1965,-0.03,-0.22637037932872772,HHH
1966,0.06,0.2966717481613159,EHEE
1967,-0.39,-0.13423822820186615,HHH
1968,-0.1,-0.1449562907218933,EEHEE
1969,-0.7,-0.24918697774410248,HHH
1970,-0.51,-0.3725675046443939,EHEE
1971,-0.0,-0.34165099263191223,HHH
1972,-0.91,-0.3614853620529175,EHEE
1973,0.0,-0.09790429472923279,EHEE
1974,-0.99,-0.29482612013816833,HEEH
1975,-0.84,-0.3112756609916687,HEEH
1976,-0.11,-0.283914178609848,EEHEE
1977,-0.08,-0.04901949316263199,EHEE
1978,0.09,-0.08131935447454453,HEEH
1979,-0.2,-0.2545315623283386,EHEE
1980,0.16,-0.04807524383068085,HEEH
1981,-0.05,-0.3323061168193817,HHH
1982,-0.13,-0.3883662223815918,EHEE
1983,-0.48,-0.3075278103351593,HHH
1984,-0.21,-0.24009811878204346,EEHEE
1985,0.16,-0.3119708001613617,EEHEE
1986,-0.39,-0.17018964886665344,HEEH
1987,0.15,-0.19010548293590546,HEEH
1988,-0.4,-0.3349962830543518,EHEE
1989,-0.6,-0.1354600489139557,EHEE
1990,-0.53,-0.28713005781173706,HEEH
1991,0.76,1.702989101409912,EEHEE
1992,0.05,-0.22934144735336304,EEHEE
1993,-0.14,-0.11058859527111053,EEHEE
1994,0.09,-0.17584723234176636,EEHEE
1995,0.65,0.12739549577236176,EHEE
1996,-0.48,-0.23119081556797028,EEHEE
1997,-0.25,-0.35456764698028564,HEEH
1998,-1.3,-0.4361822307109833,HEEH
1999,0.68,-0.34834980964660645,EEHEE
2000,-0.66,-0.3084653615951538,HHH
2001,0.22,-0.005716577172279358,HEEH
2002,0.14,-0.2710469663143158,EEHEE
2003,-0.43,-0.040805645287036896,HHH
2004,0.11,0.05043909326195717,HHH
2005,0.49,-0.18217125535011292,EEHEE
2006,0.22,-0.22581246495246887,EHEE
2007,0.34,0.07228370010852814,HHH
2008,0.58,0.5000631213188171,HEEH
2009,-0.63,-0.26073959469795227,EHEE
2010,0.62,-0.2011781483888626,HHH
2011,0.05,-0.3154420256614685,EHEE
2012,0.22,-0.1750985085964203,HEEH
2013,0.02,-0.348818838596344,EHEE
2014,0.06,-0.5006890892982483,HEEH
2015,-0.07,-0.1778271645307541,EEHEE
2016,-0.44,-0.13980455696582794,EEHEE
2017,0.35,-0.07815392315387726,EHEE
2018,0.32,0.20665481686592102,EHEE
2019,-0.37,-0.2887594401836395,EHEE
2020,-0.12,-0.14542031288146973,EEHEE
2021,0.59,0.5266615152359009,HEEH
2022,-0.34,-0.20482569932937622,EHEE
2023,0.4,-0.041908688843250275,HEEH
2024,-0.21,-0.42190343141555786,EEHEE
2025,1.41,0.8050035238265991,HHH
2026,-0.32,-0.4059218764305115,EHEE
2027,0.42,-0.2954222559928894,HHH
2028,-0.83,-0.251837819814682,EHEE
2029,0.33,0.06133720651268959,HEEH
2030,-0.01,-0.1250811666250229,EEHEE
2031,-0.14,-0.4251737892627716,EEHEE
2032,-0.11,-0.15230363607406616,HHH
2033,0.05,-0.08560004085302353,EEHEE
2034,0.07,1.4087347984313965,HEEH
2035,-0.68,-0.33720776438713074,HEEH
2036,-0.43,-0.22389650344848633,HEEH
2037,-0.04,-0.2746649384498596,EEHEE
2038,-0.42,-0.3290531635284424,HHH
2039,0.36,-0.008049193769693375,EHEE
2040,0.41,-0.0030588917434215546,EEHEE
2041,0.2,-0.1484140306711197,HEEH
2042,0.23,-0.10900618135929108,HEEH
2043,0.11,-0.07371626794338226,HEEH
2044,-0.06,-0.20236873626708984,HEEH
2045,0.07,-0.3101925551891327,HEEH
2046,-0.77,-0.47509631514549255,EHEE
2047,-0.05,-0.28302323818206787,HHH
2048,-0.05,-0.1382402926683426,EHEE
2049,-0.66,-0.2875038683414459,HHH
2050,-0.34,0.01755179837346077,EEHEE
2051,-0.4,-0.05132024735212326,HHH
2052,-0.28,-0.20671802759170532,EEHEE
2053,0.04,0.6674020886421204,HHH
2054,-0.36,0.0074646808207035065,EEHEE
2055,0.05,-0.1298946887254715,EEHEE
2056,0.52,0.0604824461042881,HEEH
2057,-0.38,-0.2718946933746338,HEEH
2058,-1.37,-0.1865113228559494,EHEE
2059,-1.3,-0.04658246412873268,EEHEE
2060,0.32,-0.09171074628829956,EEHEE
2061,-0.34,-0.1999696046113968,HEEH
2062,-0.21,-0.2570455074310303,HHH
2063,-0.36,-0.2652627229690552,HEEH
2064,0.36,0.349209189414978,HHH
2065,0.45,-0.02828134223818779,HEEH
2066,-0.33,-0.23064860701560974,EEHEE
2067,0.32,-0.29523342847824097,HHH
2068,-0.36,-0.2804719805717468,HEEH
2069,0.15,-0.12901704013347626,EEHEE
2070,0.17,0.07612518966197968,EEHEE
2071,1.02,-0.16584934294223785,HEEH
2072,-0.13,-0.111875519156456,HHH
2073,0.29,0.9150211215019226,HHH
2074,-0.21,-0.06329157948493958,EEHEE
2075,-0.29,-0.01882534846663475,HHH
2076,-0.18,-0.2286759316921234,EHEE
2077,-0.42,-0.3073800802230835,HHH
2078,0.2,-0.19845080375671387,EEHEE
2079,0.3,0.21171531081199646,HEEH
2080,-0.02,-0.3657523989677429,HEEH
2081,-0.14,-0.06858301162719727,EEHEE
2082,-1.11,-0.20049233734607697,EEHEE
2083,-0.23,-0.1468106508255005,HHH
2084,-0.12,-0.38838091492652893,EEHEE
2085,-0.46,-0.3334610164165497,HEEH
2086,-0.11,-0.3915192782878876,HEEH
2087,-0.79,-0.2724474370479584,HEEH
2088,-0.39,-0.2291458696126938,HEEH
2089,-0.27,-0.10146769881248474,HEEH
2090,0.36,-0.13212113082408905,EHEE
2091,0.2,-0.12421903014183044,HHH
2092,-0.08,-0.41476181149482727,HEEH
2093,0.41,-0.14273375272750854,HEEH
2094,1.31,1.0696529150009155,EEHEE
2095,-0.03,0.034300338476896286,HHH
2096,-0.37,-0.5305026769638062,HHH
2097,-0.2,-0.10137899219989777,HEEH
2098,0.44,-0.206496924161911,HHH
2099,-0.01,-0.20388196408748627,HHH
2100,-0.62,-0.4938679337501526,EHEE
2101,-0.81,-0.473339706659317,EHEE
2102,0.05,-0.26845088601112366,EEHEE
2103,-0.48,-0.2609955966472626,EEHEE
2104,-0.01,-0.3630223870277405,HHH
2105,-0.05,0.5337377786636353,EEHEE
2106,-0.27,-0.1864360123872757,EHEE
2107,0.56,-0.4445798397064209,EHEE
2108,-0.54,-0.24480165541172028,EHEE
2109,-0.24,-0.28475549817085266,EHEE
2110,-0.7,-0.21723414957523346,EHEE
2111,0.22,0.09709493815898895,HHH
2112,0.05,-0.4450463354587555,EHEE
2113,0.18,-0.26939597725868225,HEEH
2114,-0.85,-0.3039752244949341,EEHEE
2115,-0.05,-0.3705357015132904,EEHEE
2116,1.31,1.5592745542526245,HEEH
2117,0.0,0.03979988768696785,EHEE
2118,-0.29,-0.14133360981941223,EEHEE
2119,-1.07,-0.49565500020980835,EHEE
2120,0.04,-0.2571853995323181,EHEE
2121,-0.05,-0.23212891817092896,HHH
2122,-0.21,-0.03612269088625908,HHH
2123,0.22,-0.23805929720401764,EEHEE
2124,-0.09,-0.1817866563796997,HHH
2125,-0.15,-0.31928566098213196,HHH
2126,-0.28,0.22765912115573883,EEHEE
2127,-0.01,-0.05810636281967163,HEEH
2128,-0.51,-0.4357436001300812,HHH
2129,-0.25,-0.16877681016921997,HEEH
2130,0.73,0.7808791995048523,EEHEE
2131,0.12,-0.036348357796669006,HHH
2132,0.08,-0.25331661105155945,EEHEE
2133,-0.64,-0.27950698137283325,EEHEE
2134,0.19,-0.2514741122722626,EEHEE
2135,0.41,-0.20228539407253265,HEEH
2136,-0.26,-0.2781859338283539,EEHEE
2137,0.27,-0.27564600110054016,EEHEE
2138,-0.03,-0.11103589832782745,HHH
2139,0.17,-0.4596165418624878,HEEH
2140,0.28,-0.02442004531621933,HHH
2141,-0.97,-0.14683659374713898,HHH
2142,0.28,-0.1535721868276596,EHEE
2143,-0.54,-0.23508229851722717,HEEH
2144,-0.34,-0.08071061968803406,HEEH
2145,0.1,0.27014464139938354,HEEH
2146,-0.45,-0.41485396027565,EEHEE
2147,-0.04,0.010178249329328537,EEHEE
2148,-0.32,-0.29833683371543884,HEEH
2149,-0.01,-0.14613308012485504,EHEE
2150,-0.95,-0.35499894618988037,HHH
2151,-0.19,0.25419896841049194,EHEE
2152,-0.07,-0.42337337136268616,HHH
2153,0.23,-0.2618701756000519,EHEE
2154,-0.12,-0.18805089592933655,EHEE
